Row Id,LBNL ID,MURR ID,Alternate ID,Site,Latitude,Longitude,Context,Excavator,Source Person,Affiliation,Material,Ware,Fabric,Exterior Decoration,Form,Specific Form,Piece,Group,Era,Temper,Notes,Analytical Notes,Powder Present in Archives,Data Source,Run,Entry,Al,Ca,V,Dy,Mn,Na,K,Sr,As,U,Eu,Ba,Sm,La,Ti,Lu,Nd,Co,Sc,Fe,Ce,Yb,Cs,Ta,Sb,Cr,Th,Ni,Rb,Tb,Hf,Zn,Column #59,Column #60,Column #61,Column #62,Column #63,Column #64,Column #65,Column #66,Column #67,Column #68,Column #69,Column #70,Column #71,Column #72,Column #73,Column #74,Column #75,Column #76
1093,LPI-80,LPI0080,L417.80,Lapithos,35.336,33.174,Tomb 417,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Plain White I,Fine grit beige fabric,,,,,"Plain White I, Group 8, 1050-950 BC",1050-950 B.C.,,,,Y,Direct transcription,294,U,64000,112300,139,5.03,688,11980,12000,418,2.6,2.7,1.184,502.0,4.884,29.62,4410,0.311,26.5,23.36,16.98,45200,60.6,2.41,6.0,0.837,0.6,248.1,10.35,187.0,80.0,0.682,4.63,93.0,,,,,,,,,,,,,,,,,,
1094,LPI-81,LPI0081,L417.81,Lapithos,35.336,33.174,Tomb 417,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Slip Painted (Foreign),Very fine red fabric,,,,,"Red Slip Painted (Foreign), Group 12",,,,,Y,Direct transcription,294,V,61700,12100,107,4.97,1187,4680,13100,366,,1.42,1.248,264.0,4.964,29.85,4850,0.3,29.6,21.77,14.01,42100,71.3,2.37,4.1,1.121,0.7,92.6,9.49,79.0,70.0,0.668,3.94,116.0,,,,,,,,,,,,,,,,,,
1095,LPI-82,LPI0082,L417.82,Lapithos,35.336,33.174,Tomb 417,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Slip Painted (Foreign),Buff,,,,,"Red Slip Painted (Foreign), Group 12",,Fine,,,Y,Direct transcription,294,W,66300,82000,141,5.47,811,6370,17600,399,21.7,2.26,1.252,687.0,5.098,30.22,4350,0.378,28.2,24.85,18.66,51200,63.3,2.66,4.2,0.898,1.2,259.8,11.55,234.0,80.0,0.662,4.43,112.0,,,,,,,,,,,,,,,,,,
1096,LPI-83,LPI0083,L417.83,Lapithos,35.336,33.174,Tomb 417,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Slip Painted (Foreign),Buff,,,,,"Red Slip Painted (Foreign), Group 12",,Fine,,,Y,Direct transcription,294,X,69700,60600,141,5.65,885,6490,18800,255,9.1,2.22,1.249,702.0,5.147,31.17,4830,0.365,27.7,27.31,19.7,54800,64.2,2.6,4.0,0.984,1.5,274.9,12.14,265.0,82.0,0.71,4.85,120.0,,,,,,,,,,,,,,,,,,
1097,LPI-84,LPI0084,L303.5,Lapithos,35.336,33.174,Tomb 303,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished II,Red and brown medium coarse fabric,,,,,"Red Polished II, Group 30, 1950-1900 BC",1950-1900 B.C.,,,,Y,Direct transcription,294,Y,59400,46100,166,5.34,735,7080,16400,144,,1.81,1.212,462.0,5.161,29.25,4130,0.372,29.8,22.13,15.33,43800,61.2,2.68,4.1,0.913,0.6,325.0,9.62,174.0,75.0,0.692,6.19,69.0,,,,,,,,,,,,,,,,,,
1098,LPI-85,LPI0085,L303.8,Lapithos,35.336,33.174,Tomb 303,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished II,Red and brown medium coarse fabric,,,,,"Red Polished II, Group 30, 1950-1900 BC",1950-1900 B.C.,,,,Y,Direct transcription,294,Z,69200,25200,142,4.56,650,8270,20100,148,21.5,1.9,0.97,367.0,4.015,23.61,4450,0.339,23.2,23.17,16.24,46500,22.8,2.56,4.8,1.022,0.5,312.1,9.79,187.0,97.0,0.589,7.05,78.0,,,,,,,,,,,,,,,,,,
1099,LPI-86,LPI0086,L316.2,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted II,Fine grit soft red fabric,,,,,"White Painted II, Group 33, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,295,E,47900,139000,134,3.92,610,6930,13400,633,,2.18,0.915,371.0,3.393,19.34,3700,0.258,16.4,16.55,17.57,39600,34.9,1.86,4.9,0.53,0.6,259.4,5.86,187.0,53.0,0.523,2.85,110.0,,,,,,,,,,,,,,,,,,
1100,LPI-87,LPI0087,L316.3,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,F,67700,101200,114,5.39,888,7780,12100,165,,2.87,1.267,792.0,4.733,26.01,4940,0.342,21.2,21.94,24.45,56300,49.2,2.66,1.9,0.746,0.9,361.0,8.44,258.0,47.0,0.75,3.56,159.0,,,,,,,,,,,,,,,,,,
1101,LPI-88,LPI0088,L316.4,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit greenish fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,G,62400,116600,133,4.76,825,15870,6600,321,32,4.63,1.086,429.0,4.364,25.09,4500,0.335,22.7,22.71,22.48,52100,48.3,2.47,4.0,0.726,1.0,337.3,7.84,249.0,43.0,0.634,3.39,127.0,,,,,,,,,,,,,,,,,,
1102,LPI-89,LPI0089,L316.5,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit grey brown,,,,,White Painted III,,,,,Y,Direct transcription,295,H,67700,52300,119,4.48,897,9430,17100,316,,1.93,1.106,992.0,4.072,23.54,4470,0.299,21.2,31.5,22.5,58000,49.2,2.24,5.9,0.738,1.2,362.8,9.34,282.0,76.0,0.597,3.76,148.0,,,,,,,,,,,,,,,,,,
1103,LPI-90,LPI0090,L316.6,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,J,54200,128600,91,4.7,1274,9040,7700,501,16.7,3.29,1.021,930.0,3.885,21.62,3680,0.279,19.0,21.18,18.72,45000,43.1,2.08,3.6,0.628,1.6,327.4,6.76,235.0,21.0,0.538,3.17,97.0,,,,,,,,,,,,,,,,,,
1104,LPI-91,LPI0091,L316.7,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,K,66600,77100,128,5.28,1473,14530,16800,380,,1.59,1.128,447.0,4.031,19.54,5250,0.347,20.3,33.74,25.56,59100,42.2,2.33,5.5,0.682,0.7,308.6,7.08,264.0,54.0,0.677,3.67,92.0,,,,,,,,,,,,,,,,,,
1105,LPI-92,LPI0092,L316.8,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,M,59100,58800,109,5.2,1452,10240,9100,609,,2.59,1.187,1334.0,4.239,23.67,4440,0.328,20.9,26.21,21.11,50500,42.9,2.36,3.2,0.664,0.8,309.4,7.24,240.0,53.0,0.669,3.3,258.0,,,,,,,,,,,,,,,,,,
1106,LPI-93,LPI0093,L316.9,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,N,70600,68800,170,5.57,1394,12250,18300,292,13.7,2.22,1.325,579.0,4.467,22.48,4920,0.373,23.1,34.2,26.6,62600,46.7,2.64,6.1,0.718,0.9,320.7,7.67,198.0,106.0,0.662,3.33,114.0,,,,,,,,,,,,,,,,,,
1107,LPI-94,LPI0094,L316.10,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,O,50900,136600,92,4.48,911,9620,8500,577,,3.5,0.972,904.0,3.715,20.63,4200,0.268,17.3,19.9,18.14,42400,40.4,2.01,3.1,0.612,0.9,303.9,6.54,211.0,48.0,0.582,2.84,73.0,,,,,,,,,,,,,,,,,,
1108,LPI-95,LPI0095,L316.11,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,P,60000,78700,116,4.98,888,7960,10600,471,2.2,5.2,1.154,1147.0,4.355,23.79,4470,0.318,25.2,17.68,20.72,50700,46.6,2.45,2.2,0.686,0.8,354.5,7.48,211.0,35.0,0.657,3.34,159.0,,,,,,,,,,,,,,,,,,
1109,LPI-96,LPI0096,L316.12,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,Q,62100,84500,116,5.31,1030,7460,10800,666,,3.13,1.193,933.0,4.427,23.54,4770,0.349,21.4,24.5,22.23,53100,47.1,2.49,1.7,0.709,1.1,317.5,7.63,267.0,47.0,0.684,3.29,106.0,,,,,,,,,,,,,,,,,,
1110,LPI-97,LPI0097,L316.13,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit red fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,R,59700,86100,110,4.24,782,5060,18900,346,,1.75,1.13,899.0,4.063,24.65,4120,0.303,21.7,26.29,18.72,49500,49.2,2.11,6.9,0.693,1.3,267.9,9.68,298.0,108.0,0.557,2.87,118.0,,,,,,,,,,,,,,,,,,
1111,LPI-98,LPI0098,L316.14,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit grey brown fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,S,66800,64500,161,5.05,1016,10560,18100,539,,2.27,1.202,1163.0,4.368,24.94,4550,0.332,20.6,29.48,22.75,54700,50.6,2.5,6.1,0.749,1.2,365.2,8.98,252.0,104.0,0.63,2.97,230.0,,,,,,,,,,,,,,,,,,
1112,LPI-99,LPI0099,L316.15,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,T,68000,86800,152,4.44,923,8650,9400,593,,4.32,0.971,621.0,3.755,18.47,5030,0.317,18.0,23.99,24.27,57800,43.2,2.12,3.2,0.803,1.0,391.0,9.25,322.0,35.0,0.58,3.99,107.0,,,,,,,,,,,,,,,,,,
1113,LPI-100,LPI0100,L316.16,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,U,69900,109700,145,5.62,1000,7870,11000,464,21.9,3.68,1.299,776.0,4.703,25.01,4650,0.371,23.7,23.58,24.78,58400,49.9,2.71,1.4,0.781,1.2,351.4,8.24,285.0,59.0,0.771,3.89,118.0,,,,,,,,,,,,,,,,,,
1114,LPI-101,LPI0101,L316.18,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab and buff fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,V,70700,99800,109,5.57,939,6900,9400,315,16.1,2.55,1.41,939.0,4.981,25.73,5120,0.391,27.0,23.01,25.51,61500,49.3,2.81,1.0,0.817,1.0,369.8,8.68,346.0,41.0,0.748,4.05,105.0,,,,,,,,,,,,,,,,,,
1115,LPI-102,LPI0102,L316.19,Lapithos,35.336,33.174,Tomb 316,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit gret brown fabric,,,,,White Painted III,,,,,Y,Direct transcription,295,W,69700,84500,167,5.88,1343,11950,17600,554,,2.34,1.318,577.0,4.341,21.94,4890,0.364,22.0,33.4,25.79,62200,44.7,2.72,5.4,0.694,0.8,297.7,7.23,204.0,82.0,0.724,3.42,131.0,,,,,,,,,,,,,,,,,,
1116,LPI-103,LPI0103,L320.1,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit brown fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,295,X,63100,98000,168,5.34,973,10800,14500,468,16,1.89,1.158,366.0,4.028,21.35,4600,0.336,19.7,30.5,22.7,55900,41.1,2.28,4.8,0.673,1.1,290.7,6.98,259.0,103.0,0.628,3.1,98.0,,,,,,,,,,,,,,,,,,
1117,LPI-104,LPI0104,L320.2,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine brown,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,295,Y,53400,95600,117,4.09,677,7470,9100,425,,2.96,0.988,468.0,3.651,19.66,4040,0.276,17.9,23.53,19.19,45000,39.1,2.12,1.6,0.623,0.9,301.5,6.81,270.0,46.0,0.554,2.72,98.0,,,,,,,,,,,,,,,,,,
1118,LPI-105,LPI0105,L320.3,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,295,Z,67900,95700,108,4.45,845,5800,14300,526,,1.63,1.158,558.0,4.266,25.83,4180,0.296,21.2,29.61,22.09,59600,54.7,2.23,2.5,0.799,1.1,359.8,11.2,366.0,61.0,0.565,3.71,99.0,,,,,,,,,,,,,,,,,,
1119,LPI-106,LPI0106,L320.4,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,E,69100,86500,148,4.9,899,6940,7800,175,,4.84,1.124,771.0,4.477,24.22,4770,0.339,21.9,22.96,23.58,55800,49.9,2.42,2.1,0.738,0.9,337.2,8.49,270.0,49.0,0.658,3.52,119.0,,,,,,,,,,,,,,,,,,
1120,LPI-107,LPI0107,L320.5,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit drab fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,F,63300,116500,193,5.03,894,11160,16700,571,,4.75,1.081,436.0,4.364,23.23,4650,0.362,26.5,21.36,22.52,55200,46.3,2.46,3.9,0.695,1.0,349.8,7.59,214.0,72.0,0.705,3.6,95.0,,,,,,,,,,,,,,,,,,
1121,LPI-108,LPI0108,L320.6,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit lavender brown and drab zones,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,G,70500,86200,168,5.59,1220,11390,14800,755,22.7,2.07,1.255,748.0,4.658,25.63,5000,0.342,23.5,30.43,23.79,61500,52.5,2.34,5.1,0.749,1.1,325.0,9.15,202.0,55.0,0.665,3.47,146.0,,,,,,,,,,,,,,,,,,
1122,LPI-109,LPI0109,L320.7,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit lavender brown and drab zones,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,H,70500,80300,145,5.41,1210,11050,12100,607,28.3,2.02,1.209,1026.0,4.616,25.58,5010,0.335,24.2,31.24,23.96,60900,52.3,2.42,4.6,0.783,1.0,324.3,9.18,214.0,56.0,0.682,3.81,166.0,,,,,,,,,,,,,,,,,,
1123,LPI-110,LPI0110,L320.8,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit light brown fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,J,59200,72400,146,4.07,870,7300,6100,410,13.5,3.13,0.992,529.0,3.69,18.92,4290,0.281,18.5,21.54,20.1,48400,39.6,2.06,1.4,0.623,0.6,330.0,7.03,244.0,31.0,0.603,3.18,91.0,,,,,,,,,,,,,,,,,,
1124,LPI-111,LPI0111,L320.10,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit brown fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,K,65800,94100,152,4.54,764,6080,15900,198,9.3,1.77,1.067,491.0,4.265,24.86,4590,0.307,25.1,27.02,21.16,59300,52.9,2.28,5.3,0.745,1.2,362.1,10.56,308.0,63.0,0.575,3.4,94.0,,,,,,,,,,,,,,,,,,
1125,LPI-112,LPI0112,L320.11,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit brown fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,M,74900,49600,176,5.5,1117,11840,18100,403,29.9,1.81,1.225,496.0,4.378,22.2,5680,0.352,21.6,35.28,27.67,69400,50.1,2.46,3.3,0.797,1.4,390.6,9.21,336.0,86.0,0.619,3.61,122.0,,,,,,,,,,,,,,,,,,
1126,LPI-113,LPI0113,L320.12,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Medium grit brown fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,N,62200,77300,178,4.86,992,7250,14600,491,,2.16,1.141,763.0,4.086,22.89,4370,0.309,19.4,30.79,21.55,54400,46.5,2.23,2.3,0.664,0.7,334.5,8.24,262.0,56.0,0.615,2.94,147.0,,,,,,,,,,,,,,,,,,
1127,LPI-114,LPI0114,L320.14,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit red fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,O,64600,80600,168,4.66,850,8140,18200,395,19.7,2.64,1.119,627.0,4.248,25.96,4260,0.291,24.3,30.57,20.7,53500,50.7,2.08,7.3,0.718,1.2,371.5,10.06,340.0,87.0,0.556,3.14,115.0,,,,,,,,,,,,,,,,,,
1128,LPI-115,LPI0115,L320.15,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit light grey green fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,P,67100,107500,228,4.56,867,12660,6400,612,,5.09,1.069,450.0,4.134,20.75,4960,0.35,21.4,25.01,24.65,59500,49.8,2.29,5.7,0.774,1.0,397.6,8.99,268.0,8.0,0.627,3.88,119.0,,,,,,,,,,,,,,,,,,
1129,LPI-116,LPI0116,L320.17,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit lavender brown and drab zones,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,Q,67000,77500,201,5.32,1191,9960,10600,450,29.8,2.0,1.185,698.0,4.454,24.3,5120,0.345,22.5,30.66,23.4,61800,50.0,2.31,4.4,0.767,1.1,330.2,9.27,264.0,46.0,0.634,3.72,126.0,,,,,,,,,,,,,,,,,,
1130,LPI-117,LPI0117,L320.18,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit lavender brown and drab zones,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,R,66700,86200,213,5.44,1147,11440,11500,416,5.5,2.05,1.206,771.0,4.492,24.64,4800,0.348,20.7,29.1,22.94,60200,50.2,2.4,5.0,0.74,1.1,309.2,8.84,215.0,53.0,0.641,3.16,132.0,,,,,,,,,,,,,,,,,,
1131,LPI-118,LPI0118,L320.20,Lapithos,35.336,33.174,Tomb 320,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,White Painted III,Fine grit brown fabric,,,,,"Pottery From Lapithos (Part 2)  White Painted III, Group 34, 1750-1700 BC",1750-1700 B.C.,,,,Y,Direct transcription,298,S,71500,64800,179,5.77,1363,12200,18500,273,26.1,1.77,1.331,437.0,4.654,23.43,4940,0.376,22.6,35.52,26.07,67300,47.5,2.6,5.1,0.716,1.4,323.9,7.35,267.0,94.0,0.695,3.73,161.0,,,,,,,,,,,,,,,,,,
1132,LPI-119,LPI0119,L319B-1,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Medium grit brown fabric,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,T,36400,184500,141,2.74,557,3460,9700,439,,1.58,0.652,216.0,2.61,15.1,2780,0.201,13.2,17.57,11.87,31000,31.3,1.37,4.5,0.447,1.0,229.2,5.93,216.0,47.0,0.396,1.97,67.0,,,,,,,,,,,,,,,,,,
1133,LPI-120,LPI0120,L319B-2,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Medium grit brown and drab zones,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,U,37300,210100,72,3.46,671,2350,8500,1123,3.7,2.07,0.753,304.0,2.963,16.45,2380,0.218,14.8,18.15,11.64,32700,34.6,1.65,3.4,0.459,0.5,151.8,5.59,194.0,42.0,0.459,2.14,174.0,,,,,,,,,,,,,,,,,,
1134,LPI-121,LPI0121,L319B-3,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Medium grit brown and drab zones,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,V,33300,179400,61,3.2,514,2510,9600,1089,16.5,2.05,0.731,318.0,2.741,15.4,2840,0.201,13.8,15.49,11.0,28900,29.9,1.51,3.7,0.446,0.8,157.3,5.55,190.0,54.0,0.414,1.92,81.0,,,,,,,,,,,,,,,,,,
1135,LPI-122,LPI0122,L319B-4,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Medium grit brown and drab zones,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,W,35500,184300,62,3.43,525,2410,9100,1293,5.8,2.02,0.747,310.0,2.814,14.92,2560,0.21,15.7,15.39,11.31,28900,29.8,1.63,3.5,0.47,0.5,168.4,5.71,184.0,47.0,0.405,2.08,82.0,,,,,,,,,,,,,,,,,,
1136,LPI-123,LPI0123,L319B-5,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Medium grit brown and drab zones,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,X,34300,214600,58,3.47,563,2420,7700,1198,8.6,2.27,0.694,277.0,2.813,16.18,5650,0.206,15.6,17.17,11.05,28600,31.4,1.63,3.9,0.444,0.6,160.3,5.63,188.0,54.0,0.435,1.66,63.0,,,,,,,,,,,,,,,,,,
1137,LPI-124,LPI0124,L319B-6,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Fine red and drab zones,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,Y,65700,66500,167,4.78,886,9810,11400,624,16.4,1.95,1.072,667.0,3.682,18.83,4460,0.328,17.5,31.92,23.41,55600,37.5,2.21,3.9,0.558,0.6,262.9,6.31,221.0,64.0,0.58,3.02,110.0,,,,,,,,,,,,,,,,,,
1138,LPI-125,LPI0125,L319B-7,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Medium grit brown fabric,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,298,Z,40300,206500,87,3.32,576,3310,10300,566,3.7,1.45,0.697,255.0,2.637,16.1,2220,0.189,13.4,17.35,11.72,31000,31.6,1.4,4.2,0.431,0.6,203.3,5.73,201.0,49.0,0.365,1.73,77.0,,,,,,,,,,,,,,,,,,
1139,LPI-126,LPI0126,L319B.8,Lapithos,35.336,33.174,Tomb 319,,"Gjerstad, E.","Museum of Mediterranean and Near Eastern Antiquities, Stockholm",Pottery,Red Polished III,Fine to medium grit brown fabric,,,,,"Red Polished III, Group 35",,,,,Y,Direct transcription,299,E,37500,188200,95,2.88,568,3440,5300,674,1.8,1.55,0.703,265.0,2.778,17.06,2790,0.192,14.6,18.46,11.36,30200,34.5,1.36,3.9,0.626,1.0,196.7,6.11,193.0,55.0,0.396,1.88,68.0,,,,,,,,,,,,,,,,,,
